commit	name	start	end	lines	destination	visibility	evidence	unresolved_callers	callers
1f1d2daa	request_revived_previews	40985	41061	77	runtime/preview.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40204, ""symbol"": ""impl Runtime<'_>::dress_new_window"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.request_revived_previews"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 40965, ""symbol"": ""impl Runtime<'_>::reopen_recent"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.request_revived_previews"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 41133, ""symbol"": ""impl Runtime<'_>::answer_restore"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.request_revived_previews"", ""evidence"": ""direct-self""}]"
1f1d2daa	answer_restore	41074	41155	82	runtime/windows.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 117832, ""symbol"": ""impl FolioApp::settle_restore_answer"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.answer_restore"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	close_tab	41157	41264	108	runtime/tabs.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 56136, ""symbol"": ""impl Runtime<'_>::close_pane"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.close_tab"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 74184, ""symbol"": ""impl Runtime<'_>::answer_dirty_gate"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.close_tab"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 77365, ""symbol"": ""impl Runtime<'_>::run_tab_menu_row"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.close_tab"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 95099, ""symbol"": ""impl Runtime<'_>::chrome_mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.close_tab"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 96009, ""symbol"": ""impl Runtime<'_>::chrome_mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.close_tab"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103333, ""symbol"": ""impl Runtime<'_>::reap_exited_tabs"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.close_tab"", ""evidence"": ""direct-self""}]"
1f1d2daa	resolve_seat_layout	41278	41342	65	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40747, ""symbol"": ""impl Runtime<'_>::activate_tab"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 54327, ""symbol"": ""impl Runtime<'_>::adopt_terminal_font"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67592, ""symbol"": ""impl Runtime<'_>::commit_seat_geometry"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102778, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102964, ""symbol"": ""impl Runtime<'_>::settle_dpi_rectangle"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103050, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103090, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.resolve_seat_layout"", ""evidence"": ""direct-self""}]"
1f1d2daa	pane_rects	41353	41370	18	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 48019, ""symbol"": ""impl Runtime<'_>::pane_fade_veils"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.pane_rects"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67591, ""symbol"": ""impl Runtime<'_>::commit_seat_geometry"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.pane_rects"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67614, ""symbol"": ""impl Runtime<'_>::commit_seat_geometry"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.pane_rects"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 86564, ""symbol"": ""impl Runtime<'_>::advance_strip_animation"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.pane_rects"", ""evidence"": ""direct-self""}]"
1f1d2daa	pane_transforms	41378	41391	14	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 42204, ""symbol"": ""impl Runtime<'_>::refresh_chrome_with_overlay"", ""destination"": ""runtime/floats.rs"", ""expression"": ""self.pane_transforms"", ""evidence"": ""direct-self""}]"
1f1d2daa	sync_resizing_cards	41414	41439	26	runtime/focus.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 41560, ""symbol"": ""impl Runtime<'_>::refresh_chrome_with_overlay"", ""destination"": ""runtime/floats.rs"", ""expression"": ""self.sync_resizing_cards"", ""evidence"": ""direct-self""}]"
1f1d2daa	resizing_cards_frame	41451	41458	8	runtime/focus.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 41469, ""symbol"": ""impl Runtime<'_>::drawn_resizing_card"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.resizing_cards_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 42205, ""symbol"": ""impl Runtime<'_>::refresh_chrome_with_overlay"", ""destination"": ""runtime/floats.rs"", ""expression"": ""self.resizing_cards_frame"", ""evidence"": ""direct-self""}]"
1f1d2daa	drawn_resizing_card	41468	41474	7	runtime/focus.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 86489, ""symbol"": ""impl Runtime<'_>::advance_strip_animation"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.drawn_resizing_card"", ""evidence"": ""direct-self""}]"
1f1d2daa	publish_layout_events	41479	41484	6	runtime/panes.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 41338, ""symbol"": ""impl Runtime<'_>::resolve_seat_layout"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.publish_layout_events"", ""evidence"": ""direct-self""}]"
1f1d2daa	seat_metrics	41486	41488	3	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40913, ""symbol"": ""impl Runtime<'_>::reopen_recent"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 47929, ""symbol"": ""impl Runtime<'_>::plan_for"", ""destination"": ""unassigned"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 47976, ""symbol"": ""impl Runtime<'_>::plan_for"", ""destination"": ""unassigned"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51003, ""symbol"": ""impl Runtime<'_>::apply_window_min_inner_size"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 55830, ""symbol"": ""impl Runtime<'_>::seat_a_files_column"", ""destination"": ""runtime/files.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56144, ""symbol"": ""impl Runtime<'_>::close_pane"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56487, ""symbol"": ""impl Runtime<'_>::split_seat"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 57449, ""symbol"": ""impl Runtime<'_>::preview_landing_surface"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 83534, ""symbol"": ""impl Runtime<'_>::dock_float"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 83627, ""symbol"": ""impl Runtime<'_>::pop_out_preview"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 91538, ""symbol"": ""impl Runtime<'_>::drive_divider_drag"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 91649, ""symbol"": ""impl Runtime<'_>::cancel_divider_drag"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 93039, ""symbol"": ""impl Runtime<'_>::row_adopt_fits"", ""destination"": ""unassigned"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 93078, ""symbol"": ""impl Runtime<'_>::tear_out_is_hostable"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 93123, ""symbol"": ""impl Runtime<'_>::arrival_fits"", ""destination"": ""runtime/launch.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 94544, ""symbol"": ""impl Runtime<'_>::move_pane_across_tabs"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 94655, ""symbol"": ""impl Runtime<'_>::extract_pane_into_new_tab"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 95620, ""symbol"": ""impl Runtime<'_>::chrome_mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.seat_metrics"", ""evidence"": ""direct-self""}]"
